SurfingLeash S/N = A007
Start Latitude (degs N) = 56.453320
Start Longitude (degs E) = -5.436660
Date = 2026-06-01
Time (UTC), Latitude (degs N), Longitude (degs E), Temp (deg C) DS18B20
11:47:05, 56.447609, -5.243475, 11.688
11:47:10, 56.447609, -5.243493, 11.750
11:47:15, 56.447609, -5.243513, 11.688
11:47:20, 56.447617, -5.243532, 11.688
11:47:25, 56.447617, -5.243550, 11.688
11:47:30, 56.447617, -5.243567, 11.688
11:47:35, 56.447617, -5.243587, 11.688
11:47:40, 56.447617, -5.243607, 11.688
11:47:46, 56.447617, -5.243625, 11.688
11:47:51, 56.447617, -5.243641, 11.750
11:47:56, 56.447617, -5.243659, 11.688
11:48:01, 56.447624, -5.243675, 11.688
11:48:06, 56.447624, -5.243693, 11.688
11:48:11, 56.447624, -5.243715, 11.688
11:48:16, 56.447624, -5.243731, 11.750
11:48:21, 56.447624, -5.243745, 11.750
11:48:26, 56.447624, -5.243760, 11.750
11:48:31, 56.447624, -5.243780, 11.750
11:48:36, 56.447624, -5.243796, 11.750
11:48:41, 56.447624, -5.243812, 11.750
11:48:46, 56.447628, -5.243828, 11.750
11:48:51, 56.447628, -5.243842, 11.750
11:48:56, 56.447636, -5.243860, 11.688
11:49:01, 56.447636, -5.243878, 11.688
11:49:06, 56.447636, -5.243898, 11.688
11:49:11, 56.447636, -5.243917, 11.688
11:49:16, 56.447636, -5.243935, 11.688
11:49:21, 56.447636, -5.243952, 11.688
11:49:26, 56.447636, -5.243967, 11.688
11:49:31, 56.447636, -5.243982, 11.688
11:49:36, 56.447628, -5.243999, 11.688
11:49:41, 56.447628, -5.244013, 11.688
11:49:46, 56.447628, -5.244029, 11.688
11:49:51, 56.447628, -5.244043, 11.688
11:49:56, 56.447628, -5.244060, 11.625
11:50:01, 56.447628, -5.244079, 11.625
11:50:06, 56.447628, -5.244096, 11.625
11:50:11, 56.447636, -5.244115, 11.625
11:50:16, 56.447636, -5.244133, 11.625
11:50:21, 56.447636, -5.244152, 11.625
11:50:26, 56.447636, -5.244173, 11.625
11:50:31, 56.447636, -5.244198, 11.625
11:50:36, 56.447643, -5.244223, 11.625
11:50:41, 56.447643, -5.244252, 11.625
11:50:46, 56.447643, -5.244277, 11.625
11:50:51, 56.447655, -5.244288, 11.688
11:50:56, 56.447681, -5.244288, 11.688
11:51:01, 56.447723, -5.244298, 11.688
11:51:06, 56.447788, -5.244330, 11.688
11:51:11, 56.447861, -5.244396, 11.813
11:51:16, 56.447937, -5.244476, 11.875
11:51:21, 56.448013, -5.244568, 11.938
11:51:26, 56.448082, -5.244657, 11.938
11:51:31, 56.448158, -5.244743, 11.938
11:51:36, 56.448238, -5.244843, 11.938
11:51:41, 56.448318, -5.244953, 11.938
11:51:46, 56.448402, -5.245083, 11.938
11:51:51, 56.448486, -5.245208, 12.000
11:51:56, 56.448570, -5.245312, 12.000
11:52:01, 56.448658, -5.245419, 12.063
11:52:06, 56.448742, -5.245523, 12.063
11:52:11, 56.448833, -5.245623, 12.125
11:52:16, 56.448914, -5.245720, 12.125
11:52:21, 56.449005, -5.245825, 12.125
11:52:26, 56.449093, -5.245932, 12.125
11:52:31, 56.449177, -5.246045, 12.063
11:52:36, 56.449261, -5.246160, 12.063
11:52:41, 56.449352, -5.246275, 12.063
11:52:46, 56.449432, -5.246390, 12.125
11:52:51, 56.449516, -5.246506, 12.125
11:52:56, 56.449593, -5.246638, 12.125
11:53:01, 56.449665, -5.246763, 12.125
11:53:06, 56.449734, -5.246888, 12.125
11:53:11, 56.449818, -5.247005, 12.125
11:53:16, 56.449902, -5.247117, 12.125
11:53:21, 56.449978, -5.247239, 12.125
11:53:26, 56.450043, -5.247356, 12.125
11:53:31, 56.450119, -5.247483, 12.125
11:53:36, 56.450188, -5.247610, 12.125
11:53:41, 56.450272, -5.247720, 12.125
11:53:46, 56.450363, -5.247830, 12.125
11:53:51, 56.450443, -5.247939, 12.125
11:53:56, 56.450527, -5.248055, 12.125
11:54:01, 56.450619, -5.248163, 12.125
11:54:06, 56.450703, -5.248279, 12.125
11:54:11, 56.450783, -5.248386, 12.125
11:54:16, 56.450867, -5.248497, 12.125
11:54:21, 56.450951, -5.248608, 12.188
11:54:26, 56.451035, -5.248730, 12.125
11:54:31, 56.451118, -5.248847, 12.188
11:54:36, 56.451195, -5.248961, 12.313
11:54:41, 56.451279, -5.249078, 12.313
11:54:46, 56.451359, -5.249187, 12.313
11:54:51, 56.451450, -5.249291, 12.375
11:54:56, 56.451534, -5.249398, 12.375
11:55:01, 56.451611, -5.249516, 12.438
11:55:06, 56.451694, -5.249635, 12.438
11:55:11, 56.451775, -5.249755, 12.500
11:55:16, 56.451859, -5.249878, 12.438
11:55:21, 56.451935, -5.249999, 12.438
11:55:26, 56.452019, -5.250118, 12.438
11:55:31, 56.452103, -5.250227, 12.375
11:55:36, 56.452190, -5.250335, 12.375
11:55:41, 56.452274, -5.250452, 12.375
11:55:46, 56.452366, -5.250572, 12.313
11:55:51, 56.452450, -5.250681, 12.313
11:55:56, 56.452530, -5.250797, 12.250
11:56:01, 56.452621, -5.250907, 12.250
11:56:06, 56.452709, -5.251023, 12.188
11:56:11, 56.452801, -5.251133, 12.188
11:56:16, 56.452885, -5.251243, 12.188
11:56:21, 56.452965, -5.251357, 12.188
11:56:26, 56.453064, -5.251470, 12.125
11:56:31, 56.453159, -5.251573, 12.125
11:56:36, 56.453247, -5.251677, 12.188
11:56:41, 56.453331, -5.251789, 12.188
11:56:46, 56.453423, -5.251903, 12.125
11:56:51, 56.453510, -5.252027, 12.125
11:56:56, 56.453602, -5.252141, 12.125
11:57:01, 56.453701, -5.252248, 12.125
11:57:06, 56.453800, -5.252360, 12.063
11:57:11, 56.453888, -5.252467, 12.063
11:57:16, 56.453979, -5.252577, 12.063
11:57:21, 56.454075, -5.252685, 12.063
11:57:26, 56.454163, -5.252803, 12.063
11:57:31, 56.454254, -5.252917, 12.063
11:57:36, 56.454350, -5.253035, 12.063
11:57:41, 56.454445, -5.253147, 12.063
11:57:46, 56.454533, -5.253257, 12.063
11:57:51, 56.454632, -5.253360, 12.063
11:57:56, 56.454720, -5.253470, 12.063
11:58:01, 56.454815, -5.253588, 12.125
11:58:06, 56.454906, -5.253700, 12.125
11:58:11, 56.455002, -5.253808, 12.188
11:58:16, 56.455105, -5.253915, 12.125
11:58:21, 56.455208, -5.254022, 12.188
11:58:26, 56.455288, -5.254137, 12.125
11:58:31, 56.455379, -5.254250, 12.125
11:58:36, 56.455467, -5.254382, 12.125
11:58:41, 56.455566, -5.254507, 12.125
11:58:46, 56.455647, -5.254635, 12.125
11:58:51, 56.455730, -5.254773, 12.188
11:58:56, 56.455822, -5.254913, 12.188
11:59:01, 56.455910, -5.255057, 12.250
11:59:06, 56.456005, -5.255203, 12.250
11:59:11, 56.456104, -5.255335, 12.250
11:59:16, 56.456200, -5.255457, 12.250
11:59:21, 56.456303, -5.255581, 12.250
11:59:26, 56.456390, -5.255718, 12.250
11:59:31, 56.456486, -5.255850, 12.313
11:59:36, 56.456577, -5.255980, 12.313
11:59:41, 56.456665, -5.256120, 12.313
11:59:46, 56.456741, -5.256279, 12.313
11:59:51, 56.456814, -5.256430, 12.375
11:59:56, 56.456882, -5.256590, 12.375
12:00:01, 56.456947, -5.256740, 12.438
12:00:06, 56.457024, -5.256902, 12.438
12:00:11, 56.457100, -5.257071, 12.438
12:00:16, 56.457172, -5.257243, 12.500
12:00:21, 56.457241, -5.257407, 12.500
12:00:26, 56.457314, -5.257575, 12.500
12:00:31, 56.457390, -5.257737, 12.563
12:00:36, 56.457474, -5.257888, 12.563
12:00:41, 56.457554, -5.258043, 12.563
12:00:46, 56.457638, -5.258203, 12.563
12:00:51, 56.457722, -5.258365, 12.563
12:00:56, 56.457806, -5.258525, 12.563
12:01:01, 56.457890, -5.258682, 12.563
12:01:06, 56.457958, -5.258845, 12.563
12:01:11, 56.458015, -5.259017, 12.563
12:01:16, 56.458069, -5.259200, 12.563
12:01:21, 56.458118, -5.259378, 12.563
12:01:26, 56.458176, -5.259553, 12.563
12:01:31, 56.458229, -5.259727, 12.563
12:01:36, 56.458279, -5.259897, 12.563
12:01:41, 56.458336, -5.260067, 12.563
12:01:46, 56.458385, -5.260240, 12.563
12:01:51, 56.458447, -5.260418, 12.563
12:01:56, 56.458504, -5.260587, 12.563
12:02:01, 56.458553, -5.260758, 12.500
12:02:06, 56.458591, -5.260945, 12.500
12:02:11, 56.458626, -5.261122, 12.500
12:02:16, 56.458656, -5.261305, 12.500
12:02:21, 56.458683, -5.261488, 12.563
12:02:26, 56.458702, -5.261678, 12.500
12:02:31, 56.458725, -5.261865, 12.563
12:02:36, 56.458744, -5.262052, 12.563
12:02:41, 56.458763, -5.262241, 12.625
12:02:46, 56.458790, -5.262423, 12.625
12:02:51, 56.458817, -5.262605, 12.625
12:02:56, 56.458843, -5.262785, 12.625
12:03:01, 56.458866, -5.262965, 12.625
12:03:06, 56.458893, -5.263142, 12.625
12:03:11, 56.458912, -5.263315, 12.563
12:03:16, 56.458942, -5.263485, 12.563
12:03:21, 56.458977, -5.263660, 12.563
12:03:26, 56.459007, -5.263837, 12.625
12:03:31, 56.459026, -5.264021, 12.625
12:03:36, 56.459045, -5.264203, 12.625
12:03:41, 56.459053, -5.264390, 12.625
12:03:46, 56.459061, -5.264573, 12.563
12:03:51, 56.459061, -5.264763, 12.500
12:03:56, 56.459072, -5.264950, 12.438
12:04:01, 56.459091, -5.265143, 12.438
12:04:06, 56.459099, -5.265337, 12.438
12:04:11, 56.459110, -5.265535, 12.375
12:04:16, 56.459129, -5.265740, 12.375
12:04:21, 56.459148, -5.265945, 12.438
12:04:26, 56.459160, -5.266149, 12.438
12:04:31, 56.459175, -5.266350, 12.438
12:04:36, 56.459179, -5.266560, 12.500
12:04:41, 56.459179, -5.266753, 12.500
12:04:46, 56.459179, -5.266950, 12.500
12:04:51, 56.459175, -5.267151, 12.500
12:04:56, 56.459167, -5.267353, 12.563
12:05:01, 56.459156, -5.267551, 12.500
12:05:06, 56.459137, -5.267748, 12.500
12:05:11, 56.459110, -5.267948, 12.438
12:05:16, 56.459099, -5.268149, 12.438
12:05:21, 56.459080, -5.268355, 12.438
12:05:26, 56.459064, -5.268565, 12.438
12:05:31, 56.459045, -5.268765, 12.438
12:05:36, 56.459026, -5.268965, 12.375
12:05:41, 56.459007, -5.269175, 12.375
12:05:46, 56.458996, -5.269383, 12.375
12:05:51, 56.458981, -5.269583, 12.375
12:05:56, 56.458961, -5.269790, 12.438
12:06:01, 56.458950, -5.270003, 12.438
12:06:06, 56.458931, -5.270216, 12.438
12:06:11, 56.458923, -5.270418, 12.438
12:06:16, 56.458900, -5.270618, 12.438
12:06:21, 56.458866, -5.270816, 12.438
12:06:26, 56.458847, -5.271018, 12.438
12:06:31, 56.458809, -5.271220, 12.438
12:06:36, 56.458771, -5.271413, 12.438
12:06:41, 56.458733, -5.271606, 12.438
12:06:46, 56.458687, -5.271795, 12.500
12:06:51, 56.458645, -5.271990, 12.438
12:06:56, 56.458591, -5.272180, 12.438
12:07:01, 56.458553, -5.272377, 12.438
12:07:06, 56.458523, -5.272573, 12.438
12:07:11, 56.458477, -5.272771, 12.438
12:07:16, 56.458439, -5.272973, 12.438
12:07:21, 56.458393, -5.273168, 12.438
12:07:26, 56.458355, -5.273366, 12.438
12:07:31, 56.458324, -5.273565, 12.375
12:07:36, 56.458279, -5.273771, 12.375
12:07:41, 56.458248, -5.273980, 12.375
12:07:46, 56.458206, -5.274178, 12.313
12:07:51, 56.458183, -5.274368, 12.313
12:07:56, 56.458145, -5.274565, 12.250
12:08:01, 56.458107, -5.274766, 12.250
12:08:06, 56.458073, -5.274981, 12.250
12:08:11, 56.458035, -5.275227, 12.188
12:08:16, 56.458004, -5.275385, 12.125
12:08:21, 56.457970, -5.275589, 12.188
12:08:26, 56.457939, -5.275790, 12.125
12:08:31, 56.457909, -5.275998, 12.125
12:08:36, 56.457870, -5.276191, 12.063
12:08:41, 56.457825, -5.276390, 12.063
12:08:46, 56.457790, -5.276591, 12.000
12:08:51, 56.457752, -5.276796, 12.000
12:08:56, 56.457722, -5.276987, 11.938
12:09:01, 56.457684, -5.277183, 12.000
12:09:06, 56.457630, -5.277383, 11.938
12:09:11, 56.457588, -5.277582, 11.938
12:09:16, 56.457542, -5.277785, 11.938
12:09:21, 56.457497, -5.277982, 12.000
12:09:26, 56.457455, -5.278178, 12.000
12:09:31, 56.457401, -5.278371, 12.125
12:09:36, 56.457355, -5.278565, 12.188
12:09:41, 56.457306, -5.278761, 12.250
12:09:46, 56.457268, -5.278965, 12.250
12:09:51, 56.457222, -5.279161, 12.313
12:09:56, 56.457184, -5.279360, 12.375
12:10:01, 56.457153, -5.279562, 12.500
12:10:06, 56.457108, -5.279759, 12.500
12:10:11, 56.457062, -5.279958, 12.563
12:10:16, 56.457016, -5.280153, 12.625
12:10:21, 56.456966, -5.280348, 12.563
12:10:26, 56.456917, -5.280529, 12.625
12:10:31, 56.456863, -5.280688, 12.563
12:10:36, 56.456818, -5.280838, 12.563
12:10:41, 56.456779, -5.280976, 12.500
12:10:46, 56.456741, -5.281113, 12.500
12:10:51, 56.456703, -5.281248, 12.500
12:10:56, 56.456665, -5.281345, 12.438
12:11:01, 56.456635, -5.281438, 12.438
12:11:06, 56.456615, -5.281527, 12.438
12:11:11, 56.456596, -5.281605, 12.438
12:11:16, 56.456570, -5.281675, 12.438
12:11:21, 56.456551, -5.281742, 12.438
12:11:26, 56.456524, -5.281802, 12.438
12:11:31, 56.456501, -5.281858, 12.438
12:11:36, 56.456474, -5.281911, 12.375
12:11:41, 56.456448, -5.281960, 12.375
12:11:46, 56.456429, -5.282006, 12.375
12:11:51, 56.456402, -5.282050, 12.375
12:11:56, 56.456383, -5.282088, 12.375
12:12:01, 56.456360, -5.282123, 12.375
12:12:06, 56.456341, -5.282156, 12.375
12:12:11, 56.456322, -5.282187, 12.375
12:12:16, 56.456295, -5.282213, 12.375
12:12:21, 56.456276, -5.282242, 12.375
12:12:26, 56.456257, -5.282267, 12.375
12:12:31, 56.456238, -5.282288, 12.313
12:12:36, 56.456219, -5.282311, 12.313
12:12:41, 56.456200, -5.282331, 12.313
12:12:46, 56.456181, -5.282351, 12.250
12:12:51, 56.456161, -5.282368, 12.188
12:12:56, 56.456142, -5.282382, 12.250
12:13:01, 56.456123, -5.282395, 12.188
12:13:06, 56.456108, -5.282406, 12.188
12:13:11, 56.456097, -5.282418, 12.188
12:13:16, 56.456081, -5.282430, 12.188
12:13:21, 56.456062, -5.282440, 12.188
12:13:26, 56.456051, -5.282448, 12.188
12:13:31, 56.456039, -5.282456, 12.188
12:13:36, 56.456020, -5.282466, 12.250
12:13:41, 56.456005, -5.282478, 12.250
12:13:46, 56.455994, -5.282485, 12.250
12:13:51, 56.455982, -5.282493, 12.250
12:13:56, 56.455967, -5.282500, 12.250
12:14:01, 56.455956, -5.282503, 12.250
12:14:06, 56.455944, -5.282510, 12.250
12:14:11, 56.455929, -5.282518, 12.250
12:14:16, 56.455917, -5.282525, 12.250
12:14:21, 56.455902, -5.282533, 12.250
12:14:26, 56.455898, -5.282543, 12.250
12:14:31, 56.455883, -5.282551, 12.250
12:14:36, 56.455872, -5.282562, 12.250
12:14:41, 56.455860, -5.282573, 12.250
12:14:46, 56.455845, -5.282587, 12.250
12:14:51, 56.455833, -5.282597, 12.250
12:14:56, 56.455822, -5.282608, 12.250
12:15:01, 56.455807, -5.282618, 12.188
12:15:06, 56.455795, -5.282631, 12.188
12:15:11, 56.455784, -5.282646, 12.188
12:15:16, 56.455769, -5.282661, 12.188
12:15:21, 56.455757, -5.282676, 12.188
12:15:26, 56.455746, -5.282690, 12.125
12:15:31, 56.455727, -5.282705, 12.125
12:15:36, 56.455711, -5.282718, 12.125
12:15:41, 56.455692, -5.282730, 12.125
12:15:46, 56.455681, -5.282743, 12.125
12:15:51, 56.455666, -5.282755, 12.125
12:15:56, 56.455654, -5.282766, 12.125
12:16:01, 56.455643, -5.282778, 12.125
12:16:06, 56.455627, -5.282791, 12.125
12:16:11, 56.455616, -5.282803, 12.188
12:16:16, 56.455605, -5.282816, 12.188
12:16:21, 56.455589, -5.282828, 12.188
12:16:26, 56.455578, -5.282842, 12.250
12:16:31, 56.455566, -5.282856, 12.250
12:16:36, 56.455551, -5.282870, 12.313
12:16:41, 56.455540, -5.282883, 12.313
12:16:46, 56.455528, -5.282897, 12.313
12:16:51, 56.455505, -5.282911, 12.313
12:16:56, 56.455494, -5.282927, 12.313
12:17:01, 56.455482, -5.282942, 12.313
12:17:06, 56.455467, -5.282955, 12.313
12:17:11, 56.455456, -5.282968, 12.313
12:17:16, 56.455437, -5.282979, 12.313
12:17:21, 56.455425, -5.282993, 12.375
12:17:26, 56.455410, -5.283008, 12.375
12:17:31, 56.455399, -5.283020, 12.313
12:17:36, 56.455379, -5.283033, 12.375
12:17:41, 56.455368, -5.283041, 12.375
12:17:46, 56.455353, -5.283053, 12.375
12:17:52, 56.455341, -5.283066, 12.313
12:17:57, 56.455322, -5.283078, 12.375
12:18:02, 56.455307, -5.283088, 12.313
12:18:07, 56.455288, -5.283102, 12.375
12:18:12, 56.455276, -5.283110, 12.313
12:18:17, 56.455257, -5.283123, 12.313
12:18:22, 56.455246, -5.283128, 12.313
12:18:27, 56.455227, -5.283138, 12.313
12:18:32, 56.455212, -5.283148, 12.250
12:18:37, 56.455200, -5.283162, 12.250
12:18:42, 56.455181, -5.283175, 12.250
12:18:47, 56.455170, -5.283186, 12.250
12:18:52, 56.455154, -5.283200, 12.188
12:18:57, 56.455143, -5.283213, 12.250
12:19:02, 56.455124, -5.283225, 12.188
12:19:07, 56.455090, -5.283226, 12.250
12:19:12, 56.455051, -5.283225, 12.188
12:19:17, 56.455002, -5.283226, 12.188
12:19:22, 56.454952, -5.283251, 12.125
12:19:27, 56.454891, -5.283302, 12.188
12:19:32, 56.454842, -5.283370, 12.188
12:19:37, 56.454792, -5.283453, 12.250
12:19:42, 56.454765, -5.283563, 12.250
12:19:47, 56.454758, -5.283673, 12.313
12:19:52, 56.454765, -5.283780, 12.313
12:19:57, 56.454773, -5.283870, 12.313
12:20:02, 56.454784, -5.283942, 12.313
12:20:07, 56.454811, -5.283995, 12.313
12:20:12, 56.454830, -5.284033, 12.313
12:20:17, 56.454861, -5.284060, 12.313
12:20:22, 56.454887, -5.284081, 12.375
12:20:27, 56.454910, -5.284103, 12.375
12:20:32, 56.454937, -5.284126, 12.375
12:20:37, 56.454971, -5.284153, 12.375
12:20:42, 56.454994, -5.284183, 12.375
12:20:47, 56.455029, -5.284220, 12.375
12:20:52, 56.455051, -5.284262, 12.438
12:20:57, 56.455078, -5.284308, 12.438
12:21:02, 56.455105, -5.284359, 12.375
12:21:07, 56.455128, -5.284415, 12.375
12:21:12, 56.455154, -5.284473, 12.375
12:21:17, 56.455181, -5.284536, 12.375
12:21:22, 56.455208, -5.284598, 12.375
12:21:27, 56.455238, -5.284647, 12.375
12:21:32, 56.455276, -5.284685, 12.375
12:21:37, 56.455315, -5.284703, 12.375
12:21:42, 56.455353, -5.284703, 12.375
12:21:47, 56.455387, -5.284682, 12.375
12:21:52, 56.455418, -5.284642, 12.375
12:21:57, 56.455444, -5.284590, 12.375
12:22:02, 56.455463, -5.284528, 12.375
12:22:07, 56.455486, -5.284463, 12.375
12:22:12, 56.455521, -5.284388, 12.375
12:22:17, 56.455559, -5.284318, 12.375
12:22:22, 56.455597, -5.284245, 12.375
12:22:27, 56.455635, -5.284175, 12.438
12:22:32, 56.455681, -5.284108, 12.438
12:22:37, 56.455727, -5.284048, 12.438
12:22:42, 56.455776, -5.283980, 12.438
12:22:47, 56.455822, -5.283920, 12.438
12:22:52, 56.455872, -5.283858, 12.438
12:22:57, 56.455917, -5.283795, 12.438
12:23:02, 56.455963, -5.283728, 12.438
12:23:07, 56.456005, -5.283663, 12.438
12:23:12, 56.456051, -5.283602, 12.438
12:23:17, 56.456104, -5.283540, 12.438
12:23:22, 56.456154, -5.283483, 12.438
12:23:27, 56.456200, -5.283418, 12.375
12:23:32, 56.456238, -5.283353, 12.375
12:23:37, 56.456280, -5.283288, 12.375
12:23:42, 56.456326, -5.283222, 12.375
12:23:47, 56.456364, -5.283143, 12.438
12:23:52, 56.456402, -5.283068, 12.438
12:23:57, 56.456448, -5.282995, 12.438
12:24:02, 56.456486, -5.282927, 12.438
12:24:07, 56.456532, -5.282856, 12.438
12:24:12, 56.456581, -5.282793, 12.438
12:24:17, 56.456627, -5.282733, 12.500
12:24:22, 56.456673, -5.282673, 12.438
12:24:27, 56.456730, -5.282623, 12.500
12:24:32, 56.456779, -5.282577, 12.500
12:24:37, 56.456818, -5.282530, 12.500
12:24:42, 56.456852, -5.282508, 12.500
12:24:47, 56.456863, -5.282503, 12.500
12:24:52, 56.456863, -5.282508, 12.500
12:24:57, 56.456863, -5.282513, 12.563
12:25:02, 56.456863, -5.282515, 12.500
12:25:07, 56.456863, -5.282520, 12.500
12:25:12, 56.456863, -5.282520, 12.500
12:25:17, 56.456863, -5.282522, 12.500
12:25:22, 56.456863, -5.282525, 12.500
12:25:27, 56.456856, -5.282531, 12.500
12:25:32, 56.456856, -5.282539, 12.500
12:25:37, 56.456852, -5.282551, 12.500
12:25:42, 56.456852, -5.282567, 12.500
12:25:47, 56.456844, -5.282583, 12.563
12:25:52, 56.456837, -5.282603, 12.563
12:25:57, 56.456833, -5.282623, 12.500
12:26:02, 56.456833, -5.282646, 12.563
12:26:07, 56.456825, -5.282670, 12.563
12:26:12, 56.456818, -5.282696, 12.563
12:26:17, 56.456814, -5.282720, 12.563
12:26:22, 56.456799, -5.282745, 12.563
12:26:27, 56.456795, -5.282771, 12.563
12:26:32, 56.456779, -5.282798, 12.563
12:26:37, 56.456768, -5.282823, 12.563
12:26:42, 56.456760, -5.282848, 12.563
12:26:47, 56.456749, -5.282875, 12.563
12:26:52, 56.456738, -5.282903, 12.563
12:26:57, 56.456722, -5.282933, 12.563
12:27:02, 56.456711, -5.282959, 12.563
12:27:07, 56.456699, -5.282983, 12.563
12:27:12, 56.456692, -5.283006, 12.563
12:27:17, 56.456673, -5.283030, 12.500
12:27:22, 56.456657, -5.283053, 12.563
12:27:27, 56.456646, -5.283078, 12.563
12:27:32, 56.456627, -5.283106, 12.563
12:27:37, 56.456615, -5.283135, 12.563
12:27:42, 56.456596, -5.283158, 12.563
12:27:47, 56.456581, -5.283185, 12.563
12:27:52, 56.456570, -5.283206, 12.563
12:27:57, 56.456558, -5.283231, 12.563
12:28:02, 56.456539, -5.283262, 12.563
12:28:07, 56.456524, -5.283289, 12.563
12:28:12, 56.456512, -5.283313, 12.563
12:28:17, 56.456501, -5.283329, 12.563
12:28:22, 56.456486, -5.283350, 12.563
12:28:27, 56.456474, -5.283375, 12.500
12:28:32, 56.456459, -5.283399, 12.500
12:28:37, 56.456448, -5.283425, 12.500
12:28:42, 56.456436, -5.283452, 12.375
12:28:47, 56.456421, -5.283478, 12.250
12:28:52, 56.456409, -5.283505, 12.188
12:28:57, 56.456398, -5.283530, 12.188
12:29:02, 56.456383, -5.283550, 12.188
12:29:07, 56.456371, -5.283566, 12.188
12:29:12, 56.456360, -5.283585, 12.188
12:29:17, 56.456345, -5.283605, 12.125
12:29:22, 56.456341, -5.283623, 12.188
12:29:27, 56.456326, -5.283638, 12.250
12:29:32, 56.456322, -5.283659, 12.313
12:29:37, 56.456303, -5.283679, 12.313
12:29:42, 56.456295, -5.283695, 12.250
12:29:47, 56.456280, -5.283713, 12.188
12:29:52, 56.456268, -5.283731, 12.125
12:29:57, 56.456261, -5.283751, 12.125
12:30:02, 56.456257, -5.283772, 12.063
12:30:07, 56.456242, -5.283790, 12.063
12:30:12, 56.456230, -5.283812, 12.063
12:30:17, 56.456219, -5.283830, 12.063
12:30:22, 56.456211, -5.283850, 12.125
12:30:27, 56.456203, -5.283868, 12.125
12:30:32, 56.456192, -5.283883, 12.125
12:30:37, 56.456181, -5.283900, 12.125
12:30:42, 56.456173, -5.283912, 12.188
12:30:47, 56.456161, -5.283922, 12.188
12:30:52, 56.456146, -5.283932, 12.250
12:30:57, 56.456142, -5.283943, 12.188
12:31:02, 56.456127, -5.283960, 12.250
12:31:07, 56.456116, -5.283980, 12.188
12:31:12, 56.456104, -5.284002, 12.188
12:31:17, 56.456097, -5.284027, 12.188
12:31:22, 56.456081, -5.284048, 12.188
12:31:27, 56.456070, -5.284068, 12.125
12:31:32, 56.456059, -5.284085, 12.125
12:31:37, 56.456043, -5.284106, 12.125
12:31:42, 56.456032, -5.284126, 12.125
12:31:47, 56.456020, -5.284150, 12.125
12:31:52, 56.456005, -5.284172, 12.125
12:31:57, 56.455994, -5.284198, 12.125
12:32:02, 56.455982, -5.284220, 12.125
12:32:07, 56.455967, -5.284245, 12.063
12:32:12, 56.455956, -5.284275, 12.125
12:32:17, 56.455936, -5.284305, 12.125
12:32:22, 56.455925, -5.284332, 12.125
12:32:27, 56.455902, -5.284355, 12.125
12:32:32, 56.455891, -5.284375, 12.125
12:32:37, 56.455872, -5.284396, 12.063
12:32:42, 56.455860, -5.284416, 12.125
12:32:47, 56.455841, -5.284435, 12.063
12:32:52, 56.455822, -5.284456, 12.063
12:32:57, 56.455807, -5.284485, 12.063
12:33:02, 56.455788, -5.284510, 12.063
12:33:07, 56.455776, -5.284536, 12.063
12:33:12, 56.455765, -5.284562, 12.063
12:33:17, 56.455746, -5.284586, 12.063
12:33:22, 56.455730, -5.284610, 12.063
12:33:27, 56.455719, -5.284632, 12.063
12:33:32, 56.455704, -5.284650, 12.063
12:33:37, 56.455692, -5.284670, 12.125
12:33:42, 56.455673, -5.284695, 12.125
12:33:47, 56.455654, -5.284723, 12.125
12:33:52, 56.455643, -5.284745, 12.125
12:33:57, 56.455624, -5.284773, 12.125
12:34:02, 56.455608, -5.284800, 12.188
12:34:07, 56.455589, -5.284825, 12.125
12:34:12, 56.455570, -5.284848, 12.063
12:34:17, 56.455551, -5.284875, 12.063
12:34:22, 56.455532, -5.284895, 12.063
12:34:27, 56.455513, -5.284913, 12.063
12:34:32, 56.455494, -5.284942, 12.063
12:34:37, 56.455482, -5.284962, 12.063
12:34:42, 56.455463, -5.284992, 12.125
12:34:47, 56.455448, -5.285022, 12.063
12:34:52, 56.455437, -5.285047, 12.063
12:34:57, 56.455425, -5.285068, 12.063
12:35:02, 56.455410, -5.285093, 12.063
12:35:07, 56.455399, -5.285120, 12.063
12:35:12, 56.455387, -5.285141, 12.125
12:35:17, 56.455368, -5.285165, 12.125
12:35:22, 56.455353, -5.285188, 12.063
12:35:27, 56.455341, -5.285208, 12.125
12:35:32, 56.455330, -5.285225, 12.125
12:35:37, 56.455322, -5.285248, 12.125
12:35:42, 56.455307, -5.285263, 12.125
12:35:47, 56.455303, -5.285288, 12.125
12:35:52, 56.455288, -5.285313, 12.125
12:35:57, 56.455284, -5.285338, 12.125
12:36:02, 56.455265, -5.285363, 12.125
12:36:07, 56.455250, -5.285382, 12.125
12:36:12, 56.455238, -5.285405, 12.125
12:36:17, 56.455227, -5.285430, 12.063
12:36:22, 56.455208, -5.285453, 12.063
12:36:27, 56.455193, -5.285481, 12.063
12:36:32, 56.455181, -5.285508, 12.063
12:36:37, 56.455170, -5.285525, 12.063
12:36:42, 56.455154, -5.285552, 12.063
12:36:47, 56.455143, -5.285576, 12.125
12:36:52, 56.455128, -5.285598, 12.063
12:36:57, 56.455124, -5.285620, 12.063
12:37:02, 56.455109, -5.285643, 12.063
12:37:07, 56.455097, -5.285666, 12.125
12:37:12, 56.455086, -5.285698, 12.063
12:37:17, 56.455048, -5.285730, 12.063
12:37:22, 56.454990, -5.285803, 12.063
